date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-05-14,AR,255,55445,23999,0.46,0.8,43.28,443.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-15,AR,126,55445,24125,0.23,0.71,43.51,391.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-16,AR,0,55445,24125,0,0.64,43.51,357.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-17,AR,600,55445,24725,1.08,0.74,44.59,409.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-18,AR,518,55445,25243,0.93,0.81,45.53,450.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-19,AR,620,55445,25863,1.12,0.85,46.65,473.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-20,AR,749,55445,26612,1.35,0.85,48,473.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-21,AR,543,55445,27155,0.98,0.7,48.98,387.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-22,AR,284,55445,27439,0.51,0.7,49.49,387.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-23,AR,0,55445,27439,0,0.71,49.49,391.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-24,AR,0,55445,27439,0,0.67,49.49,369.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-25,AR,517,55445,27956,0.93,0.68,50.42,377.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-26,AR,649,55445,28605,1.17,0.73,51.59,407.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-27,AR,593,55445,29198,1.07,0.73,52.66,407.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-28,AR,598,55445,29796,1.08,0.87,53.74,483.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-29,AR,493,55445,30289,0.89,0.87,54.63,481.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-30,AR,0,55445,30289,0,0.86,54.63,477.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-05-31,AR,534,55445,30823,0.96,0.85,55.59,473.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-01,AR,502,55445,31325,0.91,0.83,56.5,459.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-02,AR,621,55445,31946,1.12,0.84,57.62,464.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-03,AR,564,55445,32510,1.02,0.84,58.63,464.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-04,AR,502,55445,33012,0.91,0.84,59.54,463.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-05,AR,527,55445,33539,0.95,0.87,60.49,481.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-06,AR,0,55445,33539,0,0.87,60.49,483,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-07,AR,526,55445,34065,0.95,0.86,61.44,475.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-08,AR,633,55445,34698,1.14,0.85,62.58,474.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-09,AR,629,55445,35327,1.13,0.85,63.72,469.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-10,AR,512,55445,35839,0.92,0.85,64.64,469.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-11,AR,495,55445,36334,0.89,0.85,65.53,472.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-12,AR,492,55445,36826,0.89,0.81,66.42,450.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-13,AR,0,55445,36826,0,0.8,66.42,444.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-14,AR,544,55445,37370,0.98,0.84,67.4,463.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-15,AR,481,55445,37851,0.87,0.86,68.27,476,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-16,AR,588,55445,38439,1.06,0.85,69.33,472.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-17,AR,647,55445,39086,1.17,0.85,70.5,472.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-18,AR,580,55445,39666,1.05,0.81,71.54,450.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-19,AR,465,55445,40131,0.84,0.82,72.38,453.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-20,AR,0,55445,40131,0,0.8,72.38,444,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-21,AR,392,55445,40523,0.71,0.73,73.09,405.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-22,AR,500,55445,41023,0.9,0.72,73.99,398.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-23,AR,524,55445,41547,0.95,0.73,74.93,401.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-24,AR,380,55445,41927,0.69,0.73,75.62,401.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-25,AR,530,55445,42457,0.96,0.73,76.57,404.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-26,AR,485,55445,42942,0.87,0.74,77.45,409.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-27,AR,0,55445,42942,0,0.74,77.45,409.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-28,AR,415,55445,43357,0.75,0.76,78.2,421.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-29,AR,532,55445,43889,0.96,0.74,79.16,408.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-06-30,AR,527,55445,44416,0.95,0.73,80.11,403.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-01,AR,462,55445,44878,0.83,0.73,80.94,403.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-02,AR,438,55445,45316,0.79,0.74,81.73,411,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-03,AR,451,55445,45767,0.81,0.65,82.54,361.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-04,AR,0,55445,45767,0,0.63,82.54,347.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-05,AR,467,55445,46234,0.84,0.58,83.39,323.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-06,AR,187,55445,46421,0.34,0.56,83.72,309.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-07,AR,426,55445,46847,0.77,0.54,84.49,301.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-08,AR,294,55445,47141,0.53,0.54,85.02,301.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-09,AR,343,55445,47484,0.62,0.49,85.64,271.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-10,AR,393,55445,47877,0.71,0.46,86.35,256.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-11,AR,0,55445,47877,0,0.42,86.35,234.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-12,AR,257,55445,48134,0.46,0.37,86.81,207.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-13,AR,81,55445,48215,0.15,0.34,86.96,188.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-14,AR,274,55445,48489,0.49,0.3,87.45,167.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-15,AR,105,55445,48594,0.19,0.3,87.64,167.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-16,AR,211,55445,48805,0.38,0.3,88.02,166.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-17,AR,246,55445,49051,0.44,0.33,88.47,185,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-18,AR,0,55445,49051,0,0.31,88.47,169.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-19,AR,248,55445,49299,0.45,0.32,88.92,178,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-20,AR,211,55445,49510,0.38,0.3,89.3,164.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-21,AR,165,55445,49675,0.3,0.26,89.59,144,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-22,AR,165,55445,49840,0.3,0.26,89.89,144,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-23,AR,119,55445,49959,0.21,0.24,90.11,133.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-24,AR,100,55445,50059,0.18,0.25,90.29,141.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-25,AR,0,55445,50059,0,0.27,90.29,149.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-26,AR,173,55445,50232,0.31,0.26,90.6,146.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-27,AR,266,55445,50498,0.48,0.27,91.08,149.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-28,AR,224,55445,50722,0.4,0.24,91.48,134.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-29,AR,143,55445,50865,0.26,0.24,91.74,134.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-30,AR,138,55445,51003,0.25,0.24,91.99,131.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-31,AR,0,55445,51003,0,0.21,91.99,118.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-01,AR,0,55445,51003,0,0.23,91.99,127.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-02,AR,148,55445,51151,0.27,0.22,92.26,124.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-03,AR,177,55445,51328,0.32,0.24,92.57,133.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-04,AR,284,55445,51612,0.51,0.24,93.09,133.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-05,AR,124,55445,51736,0.22,0.24,93.31,133.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-06,AR,202,55445,51938,0.36,0.24,93.67,136.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-07,AR,0,55445,51938,0,0.22,93.67,121.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-08,AR,0,55445,51938,0,0.21,93.67,115.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-09,AR,169,55445,52107,0.3,0.19,93.98,105.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-10,AR,70,55445,52177,0.13,0.18,94.11,97.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-11,AR,246,55445,52423,0.44,0.18,94.55,97.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-12,AR,51,55445,52474,0.09,0.18,94.64,97.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-13,AR,149,55445,52623,0.27,0.17,94.91,93.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-14,AR,0,55445,52623,0,0.16,94.91,90.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-15,AR,0,55445,52623,0,0.23,94.91,124.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-16,AR,136,55445,52759,0.25,0.21,95.16,117.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-17,AR,54,55445,52813,0.1,0.18,95.25,101.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-18,AR,482,55445,53295,0.87,0.18,96.12,101.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-19,AR,0,55445,53295,0,0.18,96.12,101.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-20,AR,39,55445,53334,0.07,0.15,96.19,82.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-21,AR,0,55445,53334,0,0.33,96.19,185.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-22,AR,0,55445,53334,0,0.26,96.19,143.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-23,AR,0,55445,53334,0,0.27,96.19,148,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-24,AR,777,55445,54111,1.4,0.31,97.59,172.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-25,AR,188,55445,54299,0.34,0.32,97.93,175.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-26,AR,32,55445,54331,0.06,0.32,97.99,175.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-27,AR,208,55445,54539,0.38,0.32,98.37,175.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-28,AR,24,55445,54563,0.04,0.12,98.41,66.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-29,AR,0,55445,54563,0,0.18,98.41,101.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-30,AR,0,55445,54563,0,0.18,98.41,98.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-31,AR,11,55445,54574,0.02,0.14,98.43,76,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-01,AR,436,55445,55010,0.79,0.18,99.22,101.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-02,AR,10,55445,55020,0.02,0.18,99.23,101.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-03,AR,51,55445,55071,0.09,0.18,99.33,101.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-04,AR,203,55445,55274,0.37,0.37,99.69,203.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-05,AR,0,55445,55274,0,0.33,99.69,184.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-06,AR,0,55445,55274,0,0.33,99.69,183,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-07,AR,723,55445,55997,1.3,0.32,101,175.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-08,AR,303,55445,56300,0.55,0.39,101.54,218.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-09,AR,1,55445,56301,0,0.39,101.54,218.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-10,AR,1,55445,56302,0,0.4,101.55,221.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-11,AR,503,55445,56805,0.91,0.32,102.45,177.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-12,AR,0,55445,56805,0,0.36,102.45,199.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-13,AR,22,55445,56827,0.04,0.43,102.49,238.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-14,AR,413,55445,57240,0.74,0.52,103.24,286.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-15,AR,456,55445,57696,0.82,0.39,104.06,215.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-16,AR,272,55445,57968,0.49,0.39,104.55,215.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-17,AR,339,55445,58307,0.61,0.46,105.16,257.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-18,AR,4,55445,58311,0.01,0.44,105.17,242.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-19,AR,0,55445,58311,0,0.39,105.17,218.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-20,AR,318,55445,58629,0.57,0.35,105.74,192.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-21,AR,307,55445,58936,0.55,0.33,106.3,182.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-22,AR,290,55445,59226,0.52,0.46,106.82,255.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-23,AR,87,55445,59313,0.16,0.46,106.98,255.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-24,AR,270,55445,59583,0.49,0.38,107.46,211.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-25,AR,514,55445,60097,0.93,0.32,108.39,175.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-26,AR,0,55445,60097,0,0.34,108.39,186.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-27,AR,15,55445,60112,0.03,0.33,108.42,179.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-28,AR,54,55445,60166,0.1,0.31,108.51,173.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-29,AR,364,55445,60530,0.66,0.25,109.17,140.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-30,AR,37,55445,60567,0.07,0.25,109.24,140.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-01,AR,229,55445,60796,0.41,0.25,109.65,139.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-02,AR,284,55445,61080,0.51,0.39,110.16,218.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-03,AR,0,55445,61080,0,0.33,110.16,180.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-04,AR,8,55445,61088,0.01,0.32,110.18,175.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-05,AR,608,55445,61696,1.1,0.33,111.27,180.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-06,AR,99,55445,61795,0.18,0.35,111.45,195.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-07,AR,0,55445,61795,0,0.36,111.45,196.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-08,AR,264,55445,62059,0.48,NA,111.93,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-09,AR,388,55445,62447,0.7,NA,112.63,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-10,AR,10,55445,62457,0.02,NA,112.65,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-22,BE,0,1039474,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-23,BE,0,1039474,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-24,BE,0,1039474,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-25,BE,0,1039474,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-26,BE,0,1039474,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-27,BE,0,1039474,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-28,BE,0,1039474,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-29,BE,0,1039474,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-30,BE,0,1039474,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-31,BE,0,1039474,0,0,0,0,0.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-01,BE,0,1039474,0,0,0,0,0.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-02,BE,0,1039474,0,0,0,0,0.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-03,BE,1,1039474,1,0,0,0,0.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-04,BE,0,1039474,1,0,0,0,0.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-05,BE,0,1039474,1,0,0,0,0.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-06,BE,0,1039474,1,0,0,0,0.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-07,BE,0,1039474,1,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-08,BE,0,1039474,1,0,0.01,0,83.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-09,BE,0,1039474,1,0,0.02,0,190.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-10,BE,0,1039474,1,0,0.03,0,306.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-11,BE,583,1039474,584,0.06,0.05,0.06,463,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-12,BE,753,1039474,1337,0.07,0.06,0.13,631.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-13,BE,809,1039474,2146,0.08,0.06,0.21,631.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-14,BE,1096,1039474,3242,0.11,0.06,0.31,631.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-15,BE,1178,1039474,4420,0.11,0.08,0.43,788.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-16,BE,1,1039474,4421,0,0.09,0.43,937.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-17,BE,0,1039474,4421,0,0.11,0.43,1115.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-18,BE,1685,1039474,6106,0.16,0.12,0.59,1277,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-19,BE,1793,1039474,7899,0.17,0.14,0.76,1421.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-20,BE,2055,1039474,9954,0.2,0.14,0.96,1421.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-21,BE,2227,1039474,12181,0.21,0.14,1.17,1422.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-22,BE,2192,1039474,14373,0.21,0.14,1.38,1444.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-23,BE,1,1039474,14374,0,0.14,1.38,1463.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-24,BE,2,1039474,14376,0,0.14,1.38,1460.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-25,BE,1844,1039474,16220,0.18,0.14,1.56,1440.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-26,BE,1921,1039474,18141,0.18,0.14,1.75,1443.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-27,BE,2034,1039474,20175,0.2,0.14,1.94,1443.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-28,BE,2089,1039474,22264,0.2,0.14,2.14,1443.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-29,BE,2215,1039474,24479,0.21,0.14,2.35,1501,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-30,BE,0,1039474,24479,0,0.15,2.35,1564.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-31,BE,0,1039474,24479,0,0.15,2.35,1593.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-01,BE,2248,1039474,26727,0.22,0.15,2.57,1595.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-02,BE,2366,1039474,29093,0.23,0.15,2.8,1569,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-03,BE,2235,1039474,31328,0.22,0.15,3.01,1573.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-04,BE,2106,1039474,33434,0.2,0.15,3.22,1573.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-05,BE,2028,1039474,35462,0.2,0.15,3.41,1553,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-06,BE,31,1039474,35493,0,0.15,3.41,1567.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-07,BE,0,1039474,35493,0,0.16,3.41,1649.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-08,BE,2105,1039474,37598,0.2,0.17,3.62,1802.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-09,BE,2466,1039474,40064,0.24,0.21,3.85,2163.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-10,BE,2810,1039474,42874,0.27,0.21,4.12,2221.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-11,BE,3177,1039474,46051,0.31,0.22,4.43,2231.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-12,BE,4553,1039474,50604,0.44,0.24,4.87,2469.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-13,BE,438,1039474,51042,0.04,0.27,4.91,2752.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-14,BE,73,1039474,51115,0.01,0.28,4.92,2905.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
