date,geoRegion,vaccine,entries,type_variant,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-07-08,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-09,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-10,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-11,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-12,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-13,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-14,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-15,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-16,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-17,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-18,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-19,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-20,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-21,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-22,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-23,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-24,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-25,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-26,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-27,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-28,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-29,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-30,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-07-31,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-01,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-02,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-03,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-04,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-05,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-06,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-07,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-08,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-09,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-10,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-11,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-12,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-13,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-14,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-15,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-16,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-17,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-18,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-19,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-20,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-21,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-22,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-23,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-24,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-25,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-26,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-27,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-28,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-29,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-30,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-08-31,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-01,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-02,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-03,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-04,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-05,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-06,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-07,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-08,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-09,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-10,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-11,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-12,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-13,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-14,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-15,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-16,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-17,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-18,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-19,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-20,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-21,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-22,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-23,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-24,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-25,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-26,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-27,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-28,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-29,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-09-30,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-01,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-02,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-03,AG,johnson_johnson,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-04,AG,johnson_johnson,0,vaccine,685845,0,0,0.01,0,38.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-05,AG,johnson_johnson,0,vaccine,685845,0,0,0.01,0,73.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-06,AG,johnson_johnson,0,vaccine,685845,0,0,0.02,0,98.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-07,AG,johnson_johnson,272,vaccine,685845,272,0.04,0.02,0.04,98.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-08,AG,johnson_johnson,242,vaccine,685845,514,0.04,NA,0.07,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-09,AG,johnson_johnson,178,vaccine,685845,692,0.03,NA,0.1,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-10-10,AG,johnson_johnson,0,vaccine,685845,692,0,NA,0.1,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-22,AG,moderna,0,vaccine,685845,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-23,AG,moderna,0,vaccine,685845,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-24,AG,moderna,0,vaccine,685845,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-25,AG,moderna,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-26,AG,moderna,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-27,AG,moderna,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-28,AG,moderna,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-29,AG,moderna,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-30,AG,moderna,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2020-12-31,AG,moderna,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-01,AG,moderna,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-02,AG,moderna,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-03,AG,moderna,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-04,AG,moderna,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-05,AG,moderna,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-06,AG,moderna,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-07,AG,moderna,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-08,AG,moderna,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-09,AG,moderna,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-10,AG,moderna,0,vaccine,685845,0,0,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-11,AG,moderna,0,vaccine,685845,0,0,0,0,5.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-12,AG,moderna,0,vaccine,685845,0,0,0,0,5.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-13,AG,moderna,0,vaccine,685845,0,0,0,0,5.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-14,AG,moderna,41,vaccine,685845,41,0.01,0,0.01,5.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-15,AG,moderna,0,vaccine,685845,41,0,0,0.01,7.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-16,AG,moderna,0,vaccine,685845,41,0,0,0.01,21,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-17,AG,moderna,0,vaccine,685845,41,0,0.01,0.01,91,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-18,AG,moderna,13,vaccine,685845,54,0,0.02,0.01,168.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-19,AG,moderna,93,vaccine,685845,147,0.01,0.03,0.02,185.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-20,AG,moderna,490,vaccine,685845,637,0.07,0.03,0.09,185.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-21,AG,moderna,583,vaccine,685845,1220,0.09,0.03,0.18,185.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-22,AG,moderna,119,vaccine,685845,1339,0.02,0.03,0.2,209.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-23,AG,moderna,0,vaccine,685845,1339,0,0.04,0.2,276.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-24,AG,moderna,0,vaccine,685845,1339,0,0.05,0.2,315,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-25,AG,moderna,180,vaccine,685845,1519,0.03,0.06,0.22,393.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-26,AG,moderna,565,vaccine,685845,2084,0.08,0.06,0.3,403.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-27,AG,moderna,758,vaccine,685845,2842,0.11,0.06,0.41,403.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-28,AG,moderna,1130,vaccine,685845,3972,0.16,0.06,0.58,403.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-29,AG,moderna,192,vaccine,685845,4164,0.03,0.06,0.61,434.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-30,AG,moderna,0,vaccine,685845,4164,0,0.07,0.61,499.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-01-31,AG,moderna,0,vaccine,685845,4164,0,0.08,0.61,576.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-01,AG,moderna,394,vaccine,685845,4558,0.06,0.08,0.66,524,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-02,AG,moderna,1021,vaccine,685845,5579,0.15,0.1,0.81,655.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-03,AG,moderna,1296,vaccine,685845,6875,0.19,0.1,1,655.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-04,AG,moderna,765,vaccine,685845,7640,0.11,0.1,1.11,655.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-05,AG,moderna,1111,vaccine,685845,8751,0.16,0.1,1.28,679.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-06,AG,moderna,4,vaccine,685845,8755,0,0.1,1.28,668.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-07,AG,moderna,0,vaccine,685845,8755,0,0.09,1.28,629.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-08,AG,moderna,562,vaccine,685845,9317,0.08,0.1,1.36,656.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-09,AG,moderna,941,vaccine,685845,10258,0.14,0.09,1.5,610.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-10,AG,moderna,1022,vaccine,685845,11280,0.15,0.09,1.64,609.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-11,AG,moderna,956,vaccine,685845,12236,0.14,0.09,1.78,609.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-12,AG,moderna,787,vaccine,685845,13023,0.11,0.09,1.9,621.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-13,AG,moderna,0,vaccine,685845,13023,0,0.08,1.9,577.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-14,AG,moderna,0,vaccine,685845,13023,0,0.08,1.9,571.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-15,AG,moderna,647,vaccine,685845,13670,0.09,0.09,1.99,598.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-16,AG,moderna,632,vaccine,685845,14302,0.09,0.08,2.09,555.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-17,AG,moderna,979,vaccine,685845,15281,0.14,0.09,2.23,599.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-18,AG,moderna,1143,vaccine,685845,16424,0.17,0.09,2.39,599.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-19,AG,moderna,485,vaccine,685845,16909,0.07,0.09,2.47,622.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-20,AG,moderna,308,vaccine,685845,17217,0.04,0.1,2.51,711.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-21,AG,moderna,0,vaccine,685845,17217,0,0.12,2.51,807.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-22,AG,moderna,813,vaccine,685845,18030,0.12,0.14,2.63,933.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-23,AG,moderna,1251,vaccine,685845,19281,0.18,0.16,2.81,1121.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-24,AG,moderna,1655,vaccine,685845,20936,0.24,0.16,3.05,1077.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-25,AG,moderna,2024,vaccine,685845,22960,0.3,0.16,3.35,1077.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-26,AG,moderna,1798,vaccine,685845,24758,0.26,0.17,3.61,1144.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-27,AG,moderna,3,vaccine,685845,24761,0,0.18,3.61,1238.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-02-28,AG,moderna,1,vaccine,685845,24762,0,0.19,3.61,1329,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-01,AG,moderna,1282,vaccine,685845,26044,0.19,0.19,3.8,1313,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-02,AG,moderna,1904,vaccine,685845,27948,0.28,0.2,4.07,1363.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-03,AG,moderna,2291,vaccine,685845,30239,0.33,0.2,4.41,1363,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-04,AG,moderna,1912,vaccine,685845,32151,0.28,0.2,4.69,1362.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-05,AG,moderna,2151,vaccine,685845,34302,0.31,0.2,5,1376.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-06,AG,moderna,0,vaccine,685845,34302,0,0.2,5,1366.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-07,AG,moderna,0,vaccine,685845,34302,0,0.19,5,1290.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-08,AG,moderna,1379,vaccine,685845,35681,0.2,0.18,5.2,1236.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-09,AG,moderna,1833,vaccine,685845,37514,0.27,0.16,5.47,1097.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-10,AG,moderna,1759,vaccine,685845,39273,0.26,0.16,5.73,1097.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-11,AG,moderna,1536,vaccine,685845,40809,0.22,0.16,5.95,1097.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-12,AG,moderna,1178,vaccine,685845,41987,0.17,0.15,6.12,1016.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-13,AG,moderna,0,vaccine,685845,41987,0,0.12,6.12,853.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-14,AG,moderna,0,vaccine,685845,41987,0,0.1,6.12,687.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-15,AG,moderna,807,vaccine,685845,42794,0.12,0.08,6.24,565.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-16,AG,moderna,695,vaccine,685845,43489,0.1,0.07,6.34,495.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-17,AG,moderna,595,vaccine,685845,44084,0.09,0.07,6.43,495.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-18,AG,moderna,682,vaccine,685845,44766,0.1,0.07,6.53,495.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-19,AG,moderna,689,vaccine,685845,45455,0.1,0.08,6.63,551.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-20,AG,moderna,0,vaccine,685845,45455,0,0.1,6.63,662.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-21,AG,moderna,0,vaccine,685845,45455,0,0.12,6.63,809,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-22,AG,moderna,1198,vaccine,685845,46653,0.17,0.14,6.8,956.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-23,AG,moderna,1476,vaccine,685845,48129,0.22,0.16,7.02,1109.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
2021-03-24,AG,moderna,1618,vaccine,685845,49747,0.24,0.16,7.25,1109.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
