geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d,nachweismethode,type_variant
OW,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,37930,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SG,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,510734,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SH,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,82348,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SO,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,275247,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,160480,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TG,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,279547,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TI,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
UR,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,36703,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VD,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,805098,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VS,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,345525,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,127642,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202035,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AG,202035,5593,158,5435,44399,1,100,2.8,-0.9000000000000004,2.3,685845,815.49,6473.62,1460,212.88,0,35.3,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AI,202035,78,0,78,725,1,100,0,0,0.1,16128,483.63,4495.29,6,37.2,0,8.3,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AR,202035,414,5,409,3067,1,100,1.2,-0.9000000000000001,1.1,55445,746.69,5531.61,75,135.27,0,22.1,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BE,202035,7969,140,7829,64641,1,100,1.8,0.19999999999999996,1.2,1039474,766.64,6218.63,1933,185.96,0,32,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BL,202035,2634,41,2593,21311,1,100,1.6,0.10000000000000009,1,289468,909.95,7362.13,483,166.86,0,22.5,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BS,202035,2144,42,2102,17816,1,100,2,-0.3999999999999999,1.6,195844,1094.75,9097.04,185,94.46,0,9.4,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FL,202035,597,8,589,4769,1,100,1.3,0.10000000000000009,0.5,38747,1540.76,12308.05,273,704.57,0,84.3,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FR,202035,2173,132,2041,20920,1,100,6.1,-0.8000000000000007,2.7,321783,675.3,6501.28,189,58.74,0,9.5,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GE,202035,5423,354,5069,54060,1,100,6.5,-0.2999999999999998,4,504128,1075.72,10723.47,610,121,0,12.7,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GL,202035,334,2,332,2013,1,100,0.6,-4.5,1.9,40590,822.86,4959.35,99,243.9,0,42.1,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GR,202035,1731,23,1708,12070,1,100,1.3,-0.9999999999999998,1.6,199021,869.76,6064.69,542,272.34,0,45.6,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
JU,202035,401,3,398,5059,1,100,0.7,-0.40000000000000013,1.4,73584,544.96,6875.14,51,69.31,0,14.6,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
LU,202035,2710,48,2662,23178,1,100,1.8,0.10000000000000009,1.6,413120,655.98,5610.48,754,182.51,0,38.5,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
NE,202035,1194,26,1168,12411,1,100,2.2,-0.6999999999999997,1.2,176496,676.5,7031.89,377,213.6,0,46.1,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
NW,202035,225,2,223,2047,1,100,0.9,0.9,0.5,43087,522.2,4750.85,75,174.07,0,50,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
OW,202035,236,5,231,1861,1,100,2.1,-3.1,1.5,37930,622.2,4906.41,82,216.19,0,53.2,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SG,202035,3725,44,3681,31071,1,100,1.2,-1.5000000000000002,1.6,510734,729.34,6083.6,749,146.65,0,25.2,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SH,202035,466,4,462,5067,1,100,0.9,-0.29999999999999993,2.2,82348,565.89,6153.15,-22,-26.72,0,-4.5,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SO,202035,2184,57,2127,17301,1,100,2.6,0.5,1.8,275247,793.47,6285.63,267,97,0,13.9,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SZ,202035,1149,22,1127,10211,1,100,1.9,-1.4,2,160480,715.98,6362.79,198,123.38,0,20.8,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
TG,202035,1898,21,1877,16012,1,100,1.1,-0.8999999999999999,1.3,279547,678.96,5727.84,412,147.39,0,27.7,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
TI,202035,2402,31,2371,19610,1,100,1.3,-1.4000000000000001,1.4,351491,683.37,5579.09,687,195.45,0,40.1,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
UR,202035,142,6,136,1624,1,100,4.2,0,2.9,36703,386.89,4424.71,-1,-2.72,0,-0.7,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
VD,202035,8414,510,7904,81704,1,100,6.1,0.6999999999999993,2.5,805098,1045.09,10148.33,1485,184.45,0,21.4,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
VS,202035,2842,73,2769,20232,1,100,2.6,-1.1999999999999997,2.3,345525,822.52,5855.44,1064,307.94,0,59.8,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
ZG,202035,882,17,865,9007,1,100,1.9,-1.3000000000000003,1.9,127642,691,7056.45,197,154.34,0,28.8,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
ZH,202035,16019,527,15492,141904,1,100,3.3,-0.6000000000000001,2,1539275,1040.68,9218.89,3931,255.38,0,32.5,COVID19Test,2021-10-11_08-00-56,isoweek,2020-35,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AG,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,685845,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AI,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,16128,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AR,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,55445,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BE,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039474,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BL,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,289468,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BS,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,195844,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FL,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,38747,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FR,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,321783,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GE,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,504128,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GL,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,40590,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GR,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,199021,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
JU,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,73584,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
LU,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,413120,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NE,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,176496,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
NW,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,43087,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
OW,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,37930,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SG,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,510734,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SH,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,82348,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SO,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,275247,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
SZ,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,160480,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TG,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,279547,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
TI,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,351491,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
UR,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,36703,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VD,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,805098,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
VS,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,345525,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZG,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,127642,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
ZH,202036,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539275,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AG,202036,6480,141,6339,50879,1,100,2.2,-0.5999999999999996,2.3,685845,944.82,7418.44,887,129.33,0,15.9,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AI,202036,91,0,91,816,1,100,0,0,0.1,16128,564.24,5059.52,13,80.61,0,16.7,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AR,202036,395,5,390,3462,1,100,1.3,0.10000000000000009,1.1,55445,712.42,6244.03,-19,-34.27,0,-4.6,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BE,202036,9224,156,9068,73865,1,100,1.7,-0.10000000000000009,1.2,1039474,887.37,7106,1255,120.73,0,15.7,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BL,202036,2813,28,2785,24124,1,100,1,-0.6000000000000001,1,289468,971.78,8333.91,179,61.83,0,6.8,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
BS,202036,2387,36,2351,20203,1,100,1.5,-0.5,1.6,195844,1218.83,10315.86,243,124.08,0,11.3,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FL,202036,696,0,696,5465,1,100,0,-1.3,0.5,38747,1796.27,14104.32,99,255.51,0,16.6,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
FR,202036,2766,229,2537,23686,1,100,8.3,2.200000000000001,3.3,321783,859.59,7360.86,593,184.29,0,27.3,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GE,202036,7093,395,6698,61153,1,100,5.6,-0.9000000000000004,4.2,504128,1406.98,12130.45,1670,331.26,0,30.8,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GL,202036,301,2,299,2314,1,100,0.7,0.09999999999999998,1.7,40590,741.56,5700.91,-33,-81.3,0,-9.9,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
GR,202036,1629,26,1603,13699,1,100,1.6,0.30000000000000004,1.6,199021,818.51,6883.19,-102,-51.25,0,-5.9,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
JU,202036,606,12,594,5665,1,100,2,1.3,1.5,73584,823.55,7698.68,205,278.59,0,51.1,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
LU,202036,3462,33,3429,26640,1,100,1,-0.8,1.5,413120,838.01,6448.49,752,182.03,0,27.7,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
NE,202036,1726,36,1690,14137,1,100,2.1,-0.10000000000000009,1.4,176496,977.93,8009.81,532,301.43,0,44.6,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
NW,202036,361,5,356,2408,1,100,1.4,0.4999999999999999,0.6,43087,837.84,5588.69,136,315.64,0,60.4,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
OW,202036,261,1,260,2122,1,100,0.4,-1.7000000000000002,1.4,37930,688.11,5594.52,25,65.91,0,10.6,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SG,202036,4237,72,4165,35308,1,100,1.7,0.5,1.6,510734,829.59,6913.19,512,100.25,0,13.7,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SH,202036,628,5,623,5695,1,100,0.8,-0.09999999999999998,2,82348,762.62,6915.77,162,196.73,0,34.8,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SO,202036,2507,33,2474,19808,1,100,1.3,-1.3,1.7,275247,910.82,7196.45,323,117.35,0,14.8,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
SZ,202036,1329,23,1306,11540,1,100,1.7,-0.19999999999999996,2,160480,828.14,7190.93,180,112.16,0,15.7,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
TG,202036,2007,18,1989,18019,1,100,0.9,-0.20000000000000007,1.3,279547,717.95,6445.79,109,38.99,0,5.7,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
TI,202036,2389,31,2358,21999,1,100,1.3,0,1.4,351491,679.68,6258.77,-13,-3.69,0,-0.5,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
UR,202036,156,1,155,1780,1,100,0.6,-3.6,2.7,36703,425.03,4849.74,14,38.14,0,9.9,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
VD,202036,10747,764,9983,92451,1,100,7.1,1,3,805098,1334.87,11483.2,2333,289.78,0,27.7,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
VS,202036,3074,76,2998,23306,1,100,2.5,-0.10000000000000009,2.3,345525,889.66,6745.1,232,67.14,0,8.2,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
ZG,202036,1154,32,1122,10161,1,100,2.8,0.8999999999999999,2,127642,904.09,7960.55,272,213.09,0,30.8,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
ZH,202036,19310,542,18768,161214,1,100,2.8,-0.5,2.1,1539275,1254.49,10473.37,3291,213.81,0,20.5,COVID19Test,2021-10-11_08-00-56,isoweek,2020-36,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PCR,
AG,202037,NA,NA,NA,NA,NA,NA,NA,NA,NA,685845,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AI,202037,NA,NA,NA,NA,NA,NA,NA,NA,NA,16128,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
AR,202037,NA,NA,NA,NA,NA,NA,NA,NA,NA,55445,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BE,202037,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039474,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BL,202037,NA,NA,NA,NA,NA,NA,NA,NA,NA,289468,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
BS,202037,NA,NA,NA,NA,NA,NA,NA,NA,NA,195844,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FL,202037,NA,NA,NA,NA,NA,NA,NA,NA,NA,38747,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
FR,202037,NA,NA,NA,NA,NA,NA,NA,NA,NA,321783,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GE,202037,NA,NA,NA,NA,NA,NA,NA,NA,NA,504128,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GL,202037,NA,NA,NA,NA,NA,NA,NA,NA,NA,40590,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
GR,202037,NA,NA,NA,NA,NA,NA,NA,NA,NA,199021,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
JU,202037,NA,NA,NA,NA,NA,NA,NA,NA,NA,73584,NA,NA,NA,NA,NA,NA,COVID19Test,2021-10-11_08-00-56,isoweek,2020-37,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Antigen_Schnelltest,
