sex,geoRegion,datum,entries,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_vacc_info,timeframe_28d,timeframe_14d,sumTotal,offset_vacc_info,sumTotal_vacc_info,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
male,CH,202045,24285,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,112646,242278,0,0.474,47.4,4268863,568.89,2638.78,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-45,-2716,-63.62,-10.1,-1
female,CH,202045,26904,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,118390,269098,0,0.526,52.6,4337170,620.31,2729.66,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-45,-1918,-44.22,-6.7,1
unknown,CH,202045,5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48,128,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-45,-2,NA,-28.6,0
male,CH,202046,18407,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,131053,242278,0,0.465,46.5,4268863,431.19,3069.97,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-46,-5878,-137.7,-24.2,-0.8999999999999986
female,CH,202046,21171,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,139561,269098,0,0.535,53.5,4337170,488.13,3217.79,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-46,-5733,-132.18,-21.3,0.8999999999999986
unknown,CH,202046,13,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,61,128,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-46,8,NA,160,0
male,CH,202047,13971,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,145024,242278,0,0.464,46.400000000000006,4268863,327.28,3397.25,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-47,-4436,-103.91,-24.1,-0.09999999999999432
female,CH,202047,16147,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,155708,269098,0,0.536,53.6,4337170,372.29,3590.08,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-47,-5024,-115.84,-23.7,0.10000000000000142
unknown,CH,202047,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,62,128,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-47,-12,NA,-92.3,0
male,CH,202048,12111,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,157135,242278,0,0.462,46.2,4268863,283.71,3680.96,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-48,-1860,-43.57,-13.3,-0.20000000000000284
female,CH,202048,14063,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,169771,269098,0,0.537,53.7,4337170,324.24,3914.33,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-48,-2084,-48.05,-12.9,0.10000000000000142
unknown,CH,202048,12,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,74,128,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-48,11,NA,1100,0
male,CH,202049,12491,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,169626,242278,0,0.458,45.800000000000004,4268863,292.61,3973.56,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-49,380,8.9,3.1,-0.3999999999999986
female,CH,202049,14785,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,184556,269098,0,0.542,54.2,4337170,340.89,4255.22,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-49,722,16.65,5.1,0.5
unknown,CH,202049,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,77,128,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-49,-9,NA,-75,0
male,CH,202050,13887,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,183513,242278,0,0.463,46.300000000000004,4268863,325.31,4298.87,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-50,1396,32.7,11.2,0.5
female,CH,202050,16112,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,200668,269098,0,0.537,53.7,4337170,371.49,4626.7,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-50,1327,30.6,9,-0.5
unknown,CH,202050,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,86,128,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-50,6,NA,200,0
male,CH,202051,13606,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,197119,242278,0,0.465,46.5,4268863,318.73,4617.6,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-51,-281,-6.58,-2,0.19999999999999574
female,CH,202051,15648,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,216316,269098,0,0.535,53.5,4337170,360.79,4987.49,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-51,-464,-10.7,-2.9,-0.20000000000000284
unknown,CH,202051,8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,94,128,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-51,-1,NA,-11.1,0
male,CH,202052,11019,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,208138,242278,0,0.46,46,4268863,258.12,4875.72,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-52,-2587,-60.61,-19,-0.5
female,CH,202052,12921,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,229237,269098,0,0.539,53.900000000000006,4337170,297.91,5285.4,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-52,-2727,-62.88,-17.4,0.4000000000000057
unknown,CH,202052,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,104,128,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-52,2,NA,25,0
male,CH,202053,10663,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,218801,242278,0,0.456,45.6,4268863,249.79,5125.51,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-53,-356,-8.33,-3.2,-0.3999999999999986
female,CH,202053,12709,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,241946,269098,0,0.544,54.400000000000006,4337170,293.03,5578.43,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-53,-212,-4.88,-1.6,0.5
unknown,CH,202053,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,114,128,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2020-53,0,NA,0,0
male,CH,202101,10051,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,228852,242278,0,0.457,45.7,4268863,235.45,5360.96,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-01,-612,-14.34,-5.7,0.10000000000000142
female,CH,202101,11951,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,253897,269098,0,0.543,54.300000000000004,4337170,275.55,5853.98,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-01,-758,-17.48,-6,-0.10000000000000142
unknown,CH,202101,6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,120,128,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-01,-4,NA,-40,0
male,CH,202102,7084,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,235936,242278,0,0.467,46.7,4268863,165.95,5526.9,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-02,-2967,-69.5,-29.5,1
female,CH,202102,8072,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,261969,269098,0,0.532,53.2,4337170,186.11,6040.09,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-02,-3879,-89.44,-32.5,-1.1000000000000014
unknown,CH,202102,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,124,128,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-02,-2,NA,-33.3,0
male,CH,202103,6342,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,242278,242278,0,0.471,47.099999999999994,4268863,148.56,5675.47,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-03,-742,-17.39,-10.5,0.3999999999999915
female,CH,202103,7129,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,269098,269098,0,0.529,52.900000000000006,4337170,164.37,6204.46,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-03,-943,-21.74,-11.7,-0.29999999999999716
unknown,CH,202103,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,128,128,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-03,0,NA,0,0
male,CH,202104,5350,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,247628,242278,5350,0.465,46.5,4268863,125.33,5800.8,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-04,-992,-23.23,-15.6,-0.5999999999999943
female,CH,202104,6154,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,275252,269098,6154,0.535,53.5,4337170,141.89,6346.35,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-04,-975,-22.48,-13.7,0.5999999999999943
unknown,CH,202104,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,128,128,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-04,-4,NA,-100,0
male,CH,202105,4816,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,252444,242278,10166,0.479,47.9,4268863,112.82,5913.61,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-05,-534,-12.51,-10,1.3999999999999986
female,CH,202105,5238,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,280490,269098,11392,0.521,52.1,4337170,120.77,6467.12,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-05,-916,-21.12,-14.9,-1.3999999999999986
unknown,CH,202105,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,129,128,1,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-05,1,NA,NA,0
male,CH,202106,3855,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,256299,242278,14021,0.49,49,4268863,90.31,6003.92,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-06,-961,-22.51,-20,1.1000000000000014
female,CH,202106,4002,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,284492,269098,15394,0.509,50.9,4337170,92.27,6559.39,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-06,-1236,-28.5,-23.6,-1.2000000000000028
unknown,CH,202106,4,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,133,128,5,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-06,3,NA,300,0.1
male,CH,202107,3371,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,259670,242278,17392,0.483,48.3,4268863,78.97,6082.88,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-07,-484,-11.34,-12.6,-0.7000000000000028
female,CH,202107,3602,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,288094,269098,18996,0.516,51.6,4337170,83.05,6642.44,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-07,-400,-9.22,-10,0.7000000000000028
unknown,CH,202107,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,134,128,6,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-07,-3,NA,-75,-0.1
male,CH,202108,3631,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,263301,242278,21023,0.503,50.3,4268863,85.06,6167.94,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-08,260,6.09,7.7,2
female,CH,202108,3580,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,291674,269098,22576,0.496,49.6,4337170,82.54,6724.98,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-08,-22,-0.51,-0.6,-2
unknown,CH,202108,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,137,128,9,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-08,2,NA,200,0
male,CH,202109,3782,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,267083,242278,24805,0.499,49.9,4268863,88.6,6256.54,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-09,151,3.54,4.2,-0.3999999999999986
female,CH,202109,3783,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,295457,269098,26359,0.499,49.9,4337170,87.22,6812.21,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-09,203,4.68,5.7,0.29999999999999716
unknown,CH,202109,10,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,147,128,19,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-09,7,NA,233.3,0.1
male,CH,202110,4315,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,271398,242278,29120,0.491,49.1,4268863,101.08,6357.62,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-10,533,12.48,14.1,-0.7999999999999972
female,CH,202110,4465,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,299922,269098,30824,0.508,50.8,4337170,102.95,6915.15,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-10,682,15.73,18,0.8999999999999986
unknown,CH,202110,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,150,128,22,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-10,-7,NA,-70,-0.1
male,CH,202111,5180,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,276578,242278,34300,0.494,49.4,4268863,121.34,6478.96,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-11,865,20.26,20,0.29999999999999716
female,CH,202111,5306,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,305228,269098,36130,0.506,50.6,4337170,122.34,7037.49,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-11,841,19.39,18.8,-0.19999999999999574
unknown,CH,202111,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,153,128,25,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-11,0,NA,0,0
male,CH,202112,6297,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,282875,242278,40597,0.502,50.2,4268863,147.51,6626.47,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-12,1117,26.17,21.6,0.8000000000000043
female,CH,202112,6231,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,311459,269098,42361,0.497,49.7,4337170,143.67,7181.16,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-12,925,21.33,17.4,-0.8999999999999986
unknown,CH,202112,7,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,160,128,32,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-12,4,NA,133.3,0.1
male,CH,202113,6085,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,288960,242278,46682,0.495,49.5,4268863,142.54,6769.02,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-13,-212,-4.97,-3.4,-0.7000000000000028
female,CH,202113,6197,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,317656,269098,48558,0.504,50.4,4337170,142.88,7324.04,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-13,-34,-0.79,-0.5,0.6999999999999957
unknown,CH,202113,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,164,128,36,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-13,-3,NA,-42.9,-0.1
male,CH,202114,7054,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,296014,242278,53736,0.499,49.9,4268863,165.24,6934.26,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-14,969,22.7,15.9,0.3999999999999986
female,CH,202114,7074,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,324730,269098,55632,0.501,50.1,4337170,163.1,7487.14,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-14,877,20.22,14.2,-0.29999999999999716
unknown,CH,202114,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,168,128,40,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-14,0,NA,0,0
male,CH,202115,7208,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,303222,242278,60944,0.512,51.2,4268863,168.85,7103.11,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-15,154,3.61,2.2,1.3000000000000043
female,CH,202115,6870,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,331600,269098,62502,0.488,48.8,4337170,158.4,7645.54,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-15,-204,-4.7,-2.9,-1.3000000000000043
unknown,CH,202115,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,168,128,40,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-15,-4,NA,-100,0
male,CH,202116,7436,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,310658,242278,68380,0.512,51.2,4268863,174.19,7277.3,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-16,228,5.34,3.2,0
female,CH,202116,7081,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,338681,269098,69583,0.488,48.8,4337170,163.26,7808.8,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-16,211,4.86,3.1,0
unknown,CH,202116,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,170,128,42,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-16,2,NA,NA,0
male,CH,202117,6026,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,316684,242278,74406,0.508,50.8,4268863,141.16,7418.46,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-17,-1410,-33.03,-19,-0.4000000000000057
female,CH,202117,5840,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,344521,269098,75423,0.492,49.2,4337170,134.65,7943.45,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-17,-1241,-28.61,-17.5,0.4000000000000057
unknown,CH,202117,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,171,128,43,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-17,-1,NA,-50,0
male,CH,202118,5125,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,321809,242278,79531,0.498,49.8,4268863,120.06,7538.52,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-18,-901,-21.1,-15,-1
female,CH,202118,5170,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,349691,269098,80593,0.502,50.2,4337170,119.2,8062.65,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-18,-670,-15.45,-11.5,1
unknown,CH,202118,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,175,128,47,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-18,3,NA,300,0
male,CH,202119,3915,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,325724,242278,83446,0.5,50,4268863,91.71,7630.23,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-19,-1210,-28.35,-23.6,0.20000000000000284
female,CH,202119,3917,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,353608,269098,84510,0.5,50,4337170,90.31,8152.97,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-19,-1253,-28.89,-24.2,-0.20000000000000284
unknown,CH,202119,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,180,128,52,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-19,1,NA,25,0.1
male,CH,202120,3629,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,329353,242278,87075,0.494,49.4,4268863,85.01,7715.24,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-20,-286,-6.7,-7.3,-0.6000000000000014
female,CH,202120,3713,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,357321,269098,88223,0.506,50.6,4337170,85.61,8238.57,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-20,-204,-4.7,-5.2,0.6000000000000014
unknown,CH,202120,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,182,128,54,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-20,-3,NA,-60,-0.1
male,CH,202121,2532,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,331885,242278,89607,0.496,49.6,4268863,59.31,7774.55,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-21,-1097,-25.7,-30.2,0.20000000000000284
female,CH,202121,2572,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,359893,269098,90795,0.504,50.4,4337170,59.3,8297.88,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-21,-1141,-26.31,-30.7,-0.20000000000000284
unknown,CH,202121,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,185,128,57,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-21,1,NA,50,0.1
male,CH,202122,1765,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,333650,242278,91372,0.502,50.2,4268863,41.35,7815.9,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-22,-767,-17.96,-30.3,0.6000000000000014
female,CH,202122,1750,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,361643,269098,92545,0.498,49.8,4337170,40.35,8338.23,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-22,-822,-18.95,-32,-0.6000000000000014
unknown,CH,202122,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,185,128,57,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-22,-3,NA,-100,-0.1
male,CH,202123,1165,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,334815,242278,92537,0.504,50.4,4268863,27.29,7843.19,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-23,-600,-14.06,-34,0.19999999999999574
female,CH,202123,1146,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,362789,269098,93691,0.496,49.6,4337170,26.42,8364.65,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-23,-604,-13.93,-34.5,-0.19999999999999574
unknown,CH,202123,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,185,128,57,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-23,0,NA,NA,0
male,CH,202124,633,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,335448,242278,93170,0.512,51.2,4268863,14.83,7858.02,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-24,-532,-12.46,-45.7,0.8000000000000043
female,CH,202124,604,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,363393,269098,94295,0.488,48.8,4337170,13.93,8378.57,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-24,-542,-12.49,-47.3,-0.8000000000000043
unknown,CH,202124,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,185,128,57,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-24,0,NA,NA,0
male,CH,202125,408,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,335856,242278,93578,0.548,54.800000000000004,4268863,9.56,7867.58,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-25,-225,-5.27,-35.5,3.6000000000000014
female,CH,202125,336,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,363729,269098,94631,0.452,45.2,4337170,7.75,8386.32,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-25,-268,-6.18,-44.4,-3.5999999999999943
unknown,CH,202125,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,185,128,57,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-25,0,NA,NA,0
male,CH,202126,584,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,336440,242278,94162,0.569,56.89999999999999,4268863,13.68,7881.26,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-26,176,4.12,43.1,2.099999999999987
female,CH,202126,442,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,364171,269098,95073,0.431,43.1,4337170,10.19,8396.51,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-26,106,2.44,31.5,-2.1000000000000014
unknown,CH,202126,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,185,128,57,0,0,NA,NA,NA,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-26,0,NA,NA,0
male,CH,202127,1134,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,337574,242278,95296,0.554,55.400000000000006,4268863,26.56,7907.82,COVID19Cases,sex,2021-10-11_08-00-56,isoweek,2021-27,550,12.88,94.2,-1.4999999999999858
