date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version
202109,0 - 9,not_vaccinated,2,24,877061,0.23,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,0 - 9,unknown,276,1903,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,10 - 19,fully_vaccinated,0,0,1206,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,10 - 19,partially_vaccinated,0,1,1193,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,10 - 19,not_vaccinated,2,22,845676,0.24,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,10 - 19,unknown,934,5964,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,20 - 29,fully_vaccinated,0,0,8926,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,20 - 29,partially_vaccinated,0,2,9145,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,20 - 29,not_vaccinated,6,38,1031788,0.58,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,20 - 29,unknown,1283,7244,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,30 - 39,fully_vaccinated,0,0,14128,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,30 - 39,partially_vaccinated,0,1,13913,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,30 - 39,not_vaccinated,10,37,1206102,0.83,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,30 - 39,unknown,1232,7944,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,40 - 49,fully_vaccinated,1,2,19718,5.07,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,40 - 49,partially_vaccinated,1,4,18291,5.47,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,40 - 49,not_vaccinated,15,57,1165815,1.29,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,40 - 49,unknown,1252,7792,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,50 - 59,fully_vaccinated,1,3,30845,3.24,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,50 - 59,partially_vaccinated,2,6,30521,6.55,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,50 - 59,not_vaccinated,19,104,1237543,1.54,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,50 - 59,unknown,1257,7082,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,60 - 69,fully_vaccinated,1,3,31920,3.13,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,60 - 69,partially_vaccinated,1,7,33005,3.03,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,60 - 69,not_vaccinated,27,151,887845,3.04,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,60 - 69,unknown,654,3886,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,70 - 79,fully_vaccinated,1,7,98741,1.01,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,70 - 79,partially_vaccinated,4,25,81759,4.89,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,70 - 79,not_vaccinated,31,160,544403,5.69,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,70 - 79,unknown,344,2171,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,80+,fully_vaccinated,4,19,136533,2.93,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,80+,partially_vaccinated,12,89,91647,13.09,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,80+,not_vaccinated,34,274,227018,14.98,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,80+,unknown,187,1955,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202109,Unbekannt,unknown,0,3,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,0 - 9,fully_vaccinated,0,0,26,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,0 - 9,partially_vaccinated,0,0,15,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,0 - 9,not_vaccinated,6,30,877058,0.68,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,0 - 9,unknown,419,2322,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,10 - 19,fully_vaccinated,0,0,1432,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,10 - 19,partially_vaccinated,0,1,1367,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,10 - 19,not_vaccinated,0,22,845276,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,10 - 19,unknown,1311,7275,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,20 - 29,fully_vaccinated,0,0,10516,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,20 - 29,partially_vaccinated,0,2,10656,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,20 - 29,not_vaccinated,5,43,1028687,0.49,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,20 - 29,unknown,1482,8726,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,30 - 39,fully_vaccinated,0,0,16469,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,30 - 39,partially_vaccinated,0,1,16129,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,30 - 39,not_vaccinated,10,47,1201545,0.83,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,30 - 39,unknown,1385,9329,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,40 - 49,fully_vaccinated,0,2,22906,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,40 - 49,partially_vaccinated,0,4,21221,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,40 - 49,not_vaccinated,20,77,1159697,1.72,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,40 - 49,unknown,1463,9255,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,50 - 59,fully_vaccinated,4,7,36511,10.96,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,50 - 59,partially_vaccinated,1,7,34781,2.88,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,50 - 59,not_vaccinated,38,142,1227617,3.1,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,50 - 59,unknown,1264,8346,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,60 - 69,fully_vaccinated,3,6,38081,7.88,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,60 - 69,partially_vaccinated,0,7,39088,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,60 - 69,not_vaccinated,30,181,875601,3.43,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,60 - 69,unknown,699,4585,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,70 - 79,fully_vaccinated,4,11,116821,3.42,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,70 - 79,partially_vaccinated,3,28,93447,3.21,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,70 - 79,not_vaccinated,26,186,514635,5.05,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,70 - 79,unknown,381,2552,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,80+,fully_vaccinated,13,32,161503,8.05,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,80+,partially_vaccinated,12,101,90569,13.25,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,80+,not_vaccinated,33,307,203126,16.25,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,80+,unknown,192,2147,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202110,Unbekannt,unknown,0,3,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,0 - 9,fully_vaccinated,0,0,29,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,0 - 9,partially_vaccinated,0,0,19,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,0 - 9,not_vaccinated,4,34,877051,0.46,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,0 - 9,unknown,575,2897,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,10 - 19,fully_vaccinated,0,0,1843,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,10 - 19,partially_vaccinated,0,1,1312,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,10 - 19,not_vaccinated,3,25,844920,0.36,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,10 - 19,unknown,1502,8777,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,20 - 29,fully_vaccinated,0,0,13411,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,20 - 29,partially_vaccinated,1,3,10027,9.97,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,20 - 29,not_vaccinated,10,53,1026421,0.97,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,20 - 29,unknown,1715,10441,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,30 - 39,fully_vaccinated,2,2,21022,9.51,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,30 - 39,partially_vaccinated,1,2,15378,6.5,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,30 - 39,not_vaccinated,16,63,1197743,1.34,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,30 - 39,unknown,1768,11097,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,40 - 49,fully_vaccinated,0,2,28802,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,40 - 49,partially_vaccinated,0,4,20915,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,40 - 49,not_vaccinated,21,98,1154107,1.82,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,40 - 49,unknown,1776,11031,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,50 - 59,fully_vaccinated,2,9,46247,4.32,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,50 - 59,partially_vaccinated,0,7,34578,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,50 - 59,not_vaccinated,47,189,1218084,3.86,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,50 - 59,unknown,1546,9892,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,60 - 69,fully_vaccinated,1,7,46942,2.13,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,60 - 69,partially_vaccinated,2,9,44803,4.46,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,60 - 69,not_vaccinated,39,220,861025,4.53,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,60 - 69,unknown,808,5393,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,70 - 79,fully_vaccinated,8,19,134132,5.96,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,70 - 79,partially_vaccinated,8,36,101601,7.87,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,70 - 79,not_vaccinated,29,215,489170,5.93,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,70 - 79,unknown,360,2912,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,80+,fully_vaccinated,15,47,185607,8.08,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,80+,partially_vaccinated,9,110,82585,10.9,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,80+,not_vaccinated,34,341,187006,18.18,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,80+,unknown,205,2352,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202111,Unbekannt,unknown,2,5,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,0 - 9,fully_vaccinated,0,0,31,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,0 - 9,partially_vaccinated,0,0,20,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,0 - 9,not_vaccinated,3,37,877048,0.34,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,0 - 9,unknown,649,3546,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,10 - 19,fully_vaccinated,0,0,2099,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,10 - 19,partially_vaccinated,0,1,1468,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,10 - 19,not_vaccinated,2,27,844508,0.24,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,10 - 19,unknown,1858,10635,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,20 - 29,fully_vaccinated,1,1,15711,6.36,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,20 - 29,partially_vaccinated,0,3,11049,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,20 - 29,not_vaccinated,9,62,1023099,0.88,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,20 - 29,unknown,2165,12606,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,30 - 39,fully_vaccinated,0,2,24655,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,30 - 39,partially_vaccinated,0,2,16783,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,30 - 39,not_vaccinated,22,85,1192705,1.84,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,30 - 39,unknown,2149,13246,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,40 - 49,fully_vaccinated,0,2,33734,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,40 - 49,partially_vaccinated,0,4,23276,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,40 - 49,not_vaccinated,27,125,1146814,2.35,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,40 - 49,unknown,2087,13118,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,50 - 59,fully_vaccinated,2,11,54273,3.69,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,50 - 59,partially_vaccinated,1,8,40047,2.5,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,50 - 59,not_vaccinated,56,245,1204589,4.65,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,50 - 59,unknown,1827,11719,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,60 - 69,fully_vaccinated,4,11,56019,7.14,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,60 - 69,partially_vaccinated,1,10,58398,1.71,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,60 - 69,not_vaccinated,64,284,838353,7.63,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,60 - 69,unknown,941,6334,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,70 - 79,fully_vaccinated,5,24,154599,3.23,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,70 - 79,partially_vaccinated,4,40,121118,3.3,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,70 - 79,not_vaccinated,43,258,449186,9.57,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,70 - 79,unknown,395,3307,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,80+,fully_vaccinated,15,62,206323,7.27,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,80+,partially_vaccinated,5,115,83311,6,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,80+,not_vaccinated,40,381,165564,24.16,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,80+,unknown,190,2542,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202112,Unbekannt,unknown,2,7,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,0 - 9,fully_vaccinated,0,0,33,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,0 - 9,partially_vaccinated,0,0,22,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,0 - 9,not_vaccinated,10,47,877044,1.14,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,0 - 9,unknown,641,4187,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,10 - 19,fully_vaccinated,0,0,2318,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,10 - 19,partially_vaccinated,0,1,1681,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,10 - 19,not_vaccinated,7,34,844076,0.83,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,10 - 19,unknown,1671,12306,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,20 - 29,fully_vaccinated,0,1,17747,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,20 - 29,partially_vaccinated,2,5,11940,16.75,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,20 - 29,not_vaccinated,1,63,1020172,0.1,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,20 - 29,unknown,2099,14705,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,30 - 39,fully_vaccinated,3,5,27718,10.82,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,30 - 39,partially_vaccinated,1,3,18369,5.44,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,30 - 39,not_vaccinated,17,102,1188056,1.43,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,30 - 39,unknown,2173,15419,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,40 - 49,fully_vaccinated,3,5,37616,7.98,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,40 - 49,partially_vaccinated,0,4,26217,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,40 - 49,not_vaccinated,31,156,1139991,2.72,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,40 - 49,unknown,2079,15197,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,50 - 59,fully_vaccinated,2,13,60634,3.3,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,50 - 59,partially_vaccinated,2,10,46205,4.33,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,50 - 59,not_vaccinated,57,302,1192070,4.78,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,50 - 59,unknown,1794,13513,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,60 - 69,fully_vaccinated,4,15,63945,6.26,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,60 - 69,partially_vaccinated,3,13,76023,3.95,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,60 - 69,not_vaccinated,64,348,812802,7.87,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,60 - 69,unknown,969,7303,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,70 - 79,fully_vaccinated,3,27,177902,1.69,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,70 - 79,partially_vaccinated,7,47,136423,5.13,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,70 - 79,not_vaccinated,43,301,410578,10.47,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,70 - 79,unknown,365,3672,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,80+,fully_vaccinated,27,89,226124,11.94,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,80+,partially_vaccinated,2,117,81249,2.46,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,80+,not_vaccinated,34,415,147825,23,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,80+,unknown,206,2748,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,Unbekannt,fully_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,Unbekannt,partially_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,Unbekannt,not_vaccinated,0,0,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202113,Unbekannt,unknown,2,9,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202114,0 - 9,fully_vaccinated,0,0,35,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202114,0 - 9,partially_vaccinated,0,0,28,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202114,0 - 9,not_vaccinated,7,54,877036,0.8,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202114,0 - 9,unknown,600,4787,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202114,10 - 19,fully_vaccinated,0,0,2682,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202114,10 - 19,partially_vaccinated,0,1,1647,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202114,10 - 19,not_vaccinated,3,37,843746,0.36,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202114,10 - 19,unknown,1816,14122,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202114,20 - 29,fully_vaccinated,0,1,20665,0,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202114,20 - 29,partially_vaccinated,3,8,11985,25.03,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202114,20 - 29,not_vaccinated,7,70,1017209,0.69,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202114,20 - 29,unknown,2596,17301,NA,NA,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
202114,30 - 39,fully_vaccinated,4,9,32032,12.49,NA,CHFL,COVID19Cases,vaccine,all,limited,2021-10-11_08-00-56
