date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202115,NW,70 - 79,681,altersklasse_covid19,age_group_AKL10,4236,4102,16.08,96.84,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.405,40.5
202116,NW,70 - 79,443,altersklasse_covid19,age_group_AKL10,4236,4545,10.46,107.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.358,35.8
202117,NW,70 - 79,650,altersklasse_covid19,age_group_AKL10,4236,5195,15.34,122.64,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.355,35.5
202118,NW,70 - 79,631,altersklasse_covid19,age_group_AKL10,4236,5826,14.9,137.54,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.253,25.3
202119,NW,70 - 79,466,altersklasse_covid19,age_group_AKL10,4236,6292,11,148.54,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.204,20.4
202120,NW,70 - 79,368,altersklasse_covid19,age_group_AKL10,4236,6660,8.69,157.22,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.153,15.299999999999999
202121,NW,70 - 79,321,altersklasse_covid19,age_group_AKL10,4236,6981,7.58,164.8,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.116,11.600000000000001
202122,NW,70 - 79,244,altersklasse_covid19,age_group_AKL10,4236,7225,5.76,170.56,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.091,9.1
202123,NW,70 - 79,117,altersklasse_covid19,age_group_AKL10,4236,7342,2.76,173.32,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.04,4
202124,NW,70 - 79,49,altersklasse_covid19,age_group_AKL10,4236,7391,1.16,174.48,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.025,2.5
202125,NW,70 - 79,72,altersklasse_covid19,age_group_AKL10,4236,7463,1.7,176.18,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.029,2.9000000000000004
202126,NW,70 - 79,67,altersklasse_covid19,age_group_AKL10,4236,7530,1.58,177.76,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.025,2.5
202127,NW,70 - 79,40,altersklasse_covid19,age_group_AKL10,4236,7570,0.94,178.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.022,2.1999999999999997
202128,NW,70 - 79,27,altersklasse_covid19,age_group_AKL10,4236,7597,0.64,179.34,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.021,2.1
202129,NW,70 - 79,25,altersklasse_covid19,age_group_AKL10,4236,7622,0.59,179.93,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.026,2.6
202130,NW,70 - 79,32,altersklasse_covid19,age_group_AKL10,4236,7654,0.76,180.69,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.022,2.1999999999999997
202131,NW,70 - 79,26,altersklasse_covid19,age_group_AKL10,4236,7680,0.61,181.3,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.025,2.5
202132,NW,70 - 79,13,altersklasse_covid19,age_group_AKL10,4236,7693,0.31,181.61,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.022,2.1999999999999997
202133,NW,70 - 79,20,altersklasse_covid19,age_group_AKL10,4236,7713,0.47,182.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.042,4.2
202134,NW,70 - 79,41,altersklasse_covid19,age_group_AKL10,4236,7754,0.97,183.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.036,3.5999999999999996
202135,NW,70 - 79,28,altersklasse_covid19,age_group_AKL10,4236,7782,0.66,183.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.041,4.1000000000000005
202136,NW,70 - 79,45,altersklasse_covid19,age_group_AKL10,4236,7827,1.06,184.77,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.049,4.9
202137,NW,70 - 79,35,altersklasse_covid19,age_group_AKL10,4236,7862,0.83,185.6,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.03,3
202138,NW,70 - 79,38,altersklasse_covid19,age_group_AKL10,4236,7900,0.9,186.5,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.035,3.5000000000000004
202139,NW,70 - 79,41,altersklasse_covid19,age_group_AKL10,4236,7941,0.97,187.46,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.046,4.6
202140,NW,70 - 79,29,altersklasse_covid19,age_group_AKL10,4236,7970,0.68,188.15,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.043,4.3
202052,NW,80+,81,altersklasse_covid19,age_group_AKL10,2187,81,3.7,3.7,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.686,68.60000000000001
202053,NW,80+,56,altersklasse_covid19,age_group_AKL10,2187,137,2.56,6.26,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.596,59.599999999999994
202101,NW,80+,197,altersklasse_covid19,age_group_AKL10,2187,334,9.01,15.27,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.574,57.4
202102,NW,80+,480,altersklasse_covid19,age_group_AKL10,2187,814,21.95,37.22,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.342,34.2
202103,NW,80+,183,altersklasse_covid19,age_group_AKL10,2187,997,8.37,45.59,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.365,36.5
202104,NW,80+,306,altersklasse_covid19,age_group_AKL10,2187,1303,13.99,59.58,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.354,35.4
202105,NW,80+,248,altersklasse_covid19,age_group_AKL10,2187,1551,11.34,70.92,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.348,34.8
202106,NW,80+,376,altersklasse_covid19,age_group_AKL10,2187,1927,17.19,88.11,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.378,37.8
202107,NW,80+,83,altersklasse_covid19,age_group_AKL10,2187,2010,3.8,91.91,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.349,34.9
202108,NW,80+,212,altersklasse_covid19,age_group_AKL10,2187,2222,9.69,101.6,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.263,26.3
202109,NW,80+,179,altersklasse_covid19,age_group_AKL10,2187,2401,8.18,109.79,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.338,33.800000000000004
202110,NW,80+,55,altersklasse_covid19,age_group_AKL10,2187,2456,2.51,112.3,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.149,14.899999999999999
202111,NW,80+,57,altersklasse_covid19,age_group_AKL10,2187,2513,2.61,114.91,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.172,17.2
202112,NW,80+,237,altersklasse_covid19,age_group_AKL10,2187,2750,10.84,125.74,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.312,31.2
202113,NW,80+,217,altersklasse_covid19,age_group_AKL10,2187,2967,9.92,135.67,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.249,24.9
202114,NW,80+,109,altersklasse_covid19,age_group_AKL10,2187,3076,4.98,140.65,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.15,15
202115,NW,80+,194,altersklasse_covid19,age_group_AKL10,2187,3270,8.87,149.52,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.115,11.5
202116,NW,80+,169,altersklasse_covid19,age_group_AKL10,2187,3439,7.73,157.25,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.137,13.700000000000001
202117,NW,80+,198,altersklasse_covid19,age_group_AKL10,2187,3637,9.05,166.3,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.108,10.8
202118,NW,80+,73,altersklasse_covid19,age_group_AKL10,2187,3710,3.34,169.64,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.029,2.9000000000000004
202119,NW,80+,90,altersklasse_covid19,age_group_AKL10,2187,3800,4.12,173.75,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.039,3.9
202120,NW,80+,65,altersklasse_covid19,age_group_AKL10,2187,3865,2.97,176.73,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.027,2.7
202121,NW,80+,43,altersklasse_covid19,age_group_AKL10,2187,3908,1.97,178.69,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.016,1.6
202122,NW,80+,25,altersklasse_covid19,age_group_AKL10,2187,3933,1.14,179.84,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.009,0.8999999999999999
202123,NW,80+,39,altersklasse_covid19,age_group_AKL10,2187,3972,1.78,181.62,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.013,1.3
202124,NW,80+,9,altersklasse_covid19,age_group_AKL10,2187,3981,0.41,182.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.005,0.5
202125,NW,80+,17,altersklasse_covid19,age_group_AKL10,2187,3998,0.78,182.81,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.007,0.7000000000000001
202126,NW,80+,24,altersklasse_covid19,age_group_AKL10,2187,4022,1.1,183.9,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.009,0.8999999999999999
202127,NW,80+,12,altersklasse_covid19,age_group_AKL10,2187,4034,0.55,184.45,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.006,0.6
202128,NW,80+,6,altersklasse_covid19,age_group_AKL10,2187,4040,0.27,184.73,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.005,0.5
202129,NW,80+,4,altersklasse_covid19,age_group_AKL10,2187,4044,0.18,184.91,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.004,0.4
202130,NW,80+,13,altersklasse_covid19,age_group_AKL10,2187,4057,0.59,185.51,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.009,0.8999999999999999
202131,NW,80+,3,altersklasse_covid19,age_group_AKL10,2187,4060,0.14,185.64,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.003,0.3
202132,NW,80+,5,altersklasse_covid19,age_group_AKL10,2187,4065,0.23,185.87,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.008,0.8
202133,NW,80+,7,altersklasse_covid19,age_group_AKL10,2187,4072,0.32,186.19,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.015,1.5
202134,NW,80+,11,altersklasse_covid19,age_group_AKL10,2187,4083,0.5,186.69,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.01,1
202135,NW,80+,18,altersklasse_covid19,age_group_AKL10,2187,4101,0.82,187.52,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.027,2.7
202136,NW,80+,18,altersklasse_covid19,age_group_AKL10,2187,4119,0.82,188.34,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.02,2
202137,NW,80+,38,altersklasse_covid19,age_group_AKL10,2187,4157,1.74,190.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.033,3.3000000000000003
202138,NW,80+,20,altersklasse_covid19,age_group_AKL10,2187,4177,0.91,190.99,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.018,1.7999999999999998
202139,NW,80+,23,altersklasse_covid19,age_group_AKL10,2187,4200,1.05,192.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.026,2.6
202140,NW,80+,24,altersklasse_covid19,age_group_AKL10,2187,4224,1.1,193.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.036,3.5999999999999996
202052,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,NA,NA
202053,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,NA,NA
202101,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202102,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202103,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202104,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202105,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202106,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202107,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202108,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202109,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202110,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202111,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202112,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202113,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202114,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202115,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202116,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202117,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202118,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202119,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202120,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202121,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202122,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202123,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202124,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202125,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202126,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202127,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202128,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202129,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202130,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202131,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202132,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202133,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202134,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202135,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202136,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202137,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202138,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202139,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202140,OW,0 - 9,0,altersklasse_covid19,age_group_AKL10,3806,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,NA,NA
202052,OW,10 - 19,0,altersklasse_covid19,age_group_AKL10,3784,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,NA,NA
202053,OW,10 - 19,0,altersklasse_covid19,age_group_AKL10,3784,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,NA,NA
202101,OW,10 - 19,8,altersklasse_covid19,age_group_AKL10,3784,8,0.21,0.21,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.017,1.7000000000000002
202102,OW,10 - 19,5,altersklasse_covid19,age_group_AKL10,3784,13,0.13,0.34,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.01,1
202103,OW,10 - 19,1,altersklasse_covid19,age_group_AKL10,3784,14,0.03,0.37,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.002,0.2
202104,OW,10 - 19,2,altersklasse_covid19,age_group_AKL10,3784,16,0.05,0.42,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.005,0.5
202105,OW,10 - 19,0,altersklasse_covid19,age_group_AKL10,3784,16,0,0.42,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202106,OW,10 - 19,0,altersklasse_covid19,age_group_AKL10,3784,16,0,0.42,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202107,OW,10 - 19,13,altersklasse_covid19,age_group_AKL10,3784,29,0.34,0.77,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.015,1.5
202108,OW,10 - 19,2,altersklasse_covid19,age_group_AKL10,3784,31,0.05,0.82,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.003,0.3
202109,OW,10 - 19,2,altersklasse_covid19,age_group_AKL10,3784,33,0.05,0.87,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.002,0.2
202110,OW,10 - 19,0,altersklasse_covid19,age_group_AKL10,3784,33,0,0.87,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202111,OW,10 - 19,0,altersklasse_covid19,age_group_AKL10,3784,33,0,0.87,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202112,OW,10 - 19,1,altersklasse_covid19,age_group_AKL10,3784,34,0.03,0.9,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.002,0.2
202113,OW,10 - 19,3,altersklasse_covid19,age_group_AKL10,3784,37,0.08,0.98,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.004,0.4
202114,OW,10 - 19,5,altersklasse_covid19,age_group_AKL10,3784,42,0.13,1.11,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.007,0.7000000000000001
202115,OW,10 - 19,0,altersklasse_covid19,age_group_AKL10,3784,42,0,1.11,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202116,OW,10 - 19,1,altersklasse_covid19,age_group_AKL10,3784,43,0.03,1.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.001,0.1
202117,OW,10 - 19,10,altersklasse_covid19,age_group_AKL10,3784,53,0.26,1.4,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.009,0.8999999999999999
202118,OW,10 - 19,16,altersklasse_covid19,age_group_AKL10,3784,69,0.42,1.82,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.007,0.7000000000000001
202119,OW,10 - 19,13,altersklasse_covid19,age_group_AKL10,3784,82,0.34,2.17,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.008,0.8
202120,OW,10 - 19,41,altersklasse_covid19,age_group_AKL10,3784,123,1.08,3.25,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.016,1.6
202121,OW,10 - 19,53,altersklasse_covid19,age_group_AKL10,3784,176,1.4,4.65,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.026,2.6
202122,OW,10 - 19,39,altersklasse_covid19,age_group_AKL10,3784,215,1.03,5.68,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.018,1.7999999999999998
202123,OW,10 - 19,32,altersklasse_covid19,age_group_AKL10,3784,247,0.85,6.53,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.016,1.6
202124,OW,10 - 19,43,altersklasse_covid19,age_group_AKL10,3784,290,1.14,7.66,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.019,1.9
202125,OW,10 - 19,82,altersklasse_covid19,age_group_AKL10,3784,372,2.17,9.83,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.041,4.1000000000000005
202126,OW,10 - 19,115,altersklasse_covid19,age_group_AKL10,3784,487,3.04,12.87,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.08,8
202127,OW,10 - 19,33,altersklasse_covid19,age_group_AKL10,3784,520,0.87,13.74,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.053,5.3
202128,OW,10 - 19,15,altersklasse_covid19,age_group_AKL10,3784,535,0.4,14.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.025,2.5
202129,OW,10 - 19,85,altersklasse_covid19,age_group_AKL10,3784,620,2.25,16.38,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.081,8.1
202130,OW,10 - 19,134,altersklasse_covid19,age_group_AKL10,3784,754,3.54,19.93,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.199,19.900000000000002
202131,OW,10 - 19,22,altersklasse_covid19,age_group_AKL10,3784,776,0.58,20.51,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.091,9.1
202132,OW,10 - 19,71,altersklasse_covid19,age_group_AKL10,3784,847,1.88,22.38,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.113,11.3
202133,OW,10 - 19,129,altersklasse_covid19,age_group_AKL10,3784,976,3.41,25.79,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.198,19.8
202134,OW,10 - 19,166,altersklasse_covid19,age_group_AKL10,3784,1142,4.39,30.18,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.257,25.7
202135,OW,10 - 19,101,altersklasse_covid19,age_group_AKL10,3784,1243,2.67,32.85,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.173,17.299999999999997
